input_file	seq1	seq2	absolute_distance	n_sites	proportional_distance
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP441427	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400433	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP420068	15	126539	0.00011854052900686745
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	Banks_and_Solander	10	126492	7.905638301236442e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP420386	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP401523	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400941	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP441177	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP441314	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP420602	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_DMC_407	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP440615	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400218	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP440551	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400453	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400423	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400157	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP441416	52	126540	0.0004109372530425162
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP441427	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400433	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP420068	15	126539	0.00011854052900686745
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	Banks_and_Solander	10	126492	7.905638301236442e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP420386	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP401523	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400941	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP441177	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400157	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP420602	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_DMC_407	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP440615	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400218	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP440551	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400453	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400423	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP441314	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP441416	52	126540	0.0004109372530425162
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP441427	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400433	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP420068	15	126539	0.00011854052900686745
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	Banks_and_Solander	10	126492	7.905638301236442e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP420386	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP401523	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400941	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP441177	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400157	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP441314	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_DMC_407	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP440615	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400218	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP440551	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400453	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400423	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP420602	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP441416	52	126540	0.0004109372530425162
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP441427	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400433	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP420068	15	126539	0.00011854052900686745
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	Banks_and_Solander	10	126492	7.905638301236442e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP420386	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP401523	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400941	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP441177	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400157	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP441314	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP420602	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP440615	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400218	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP440551	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400453	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400423	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_DMC_407	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP441416	52	126540	0.0004109372530425162
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP441427	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400433	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP420068	15	126539	0.00011854052900686745
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	Banks_and_Solander	10	126492	7.905638301236442e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP420386	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP401523	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400941	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP441177	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400157	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP441314	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP420602	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_DMC_407	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400218	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP440551	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400453	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400423	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440615	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP441416	52	126540	0.0004109372530425162
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP441427	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400433	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP420068	15	126539	0.00011854052900686745
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	Banks_and_Solander	10	126492	7.905638301236442e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP420386	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP401523	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400941	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP441177	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400157	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP441314	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP420602	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_DMC_407	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP440615	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP440551	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400453	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400423	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400218	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP441416	52	126540	0.0004109372530425162
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP441427	30	126540	0.0002370791844476055
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400433	63	126540	0.0004978662873399715
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP420068	15	126539	0.00011854052900686745
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	Banks_and_Solander	10	126492	7.905638301236442e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP420386	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP401523	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400941	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP441177	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400157	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP441314	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP420602	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_DMC_407	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP440615	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400218	0	126540	0.0
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400453	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400786	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_MN_37607	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400423	2	126540	1.58052789631737e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400551	1	126540	7.90263948158685e-06
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP420882	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400287	7	126540	5.531847637110795e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP440551	I_batatas_CIP400033	14	126540	0.0001106369527422159
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP441416	53	126540	0.000418839892524103
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP441427	33	126540	0.0002607871028923661
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400433	66	126540	0.0005215742057847322
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP420068	18	126539	0.00014224863480824095
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	Banks_and_Solander	13	126492	0.00010277329791607374
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP420386	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP401523	20	126540	0.000158052789631737
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400941	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP441177	13	126540	0.00010273431326062905
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400157	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP441314	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP420602	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_DMC_407	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP440615	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400218	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP440551	3	126540	2.370791844476055e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400786	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_MN_37607	8	126540	6.32211158526948e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400423	5	126540	3.951319740793425e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400551	4	126540	3.16105579263474e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP420882	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400287	10	126540	7.90263948158685e-05
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400453	I_batatas_CIP400033	17	126540	0.00013434487118697645
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP441416	68	126540	0.0005373794847479058
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP441427	46	126540	0.0003635214161529951
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400433	79	126540	0.0006243085190453611
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP420068	31	126539	0.0002449837599475261
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	Banks_and_Solander	25	126492	0.00019764095753091105
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP420386	32	126540	0.0002528844634107792
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP401523	35	126540	0.00027659238185553974
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400941	26	126540	0.0002054686265212581
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP441177	26	126540	0.0002054686265212581
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400157	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP441314	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP420602	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_DMC_407	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP440615	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400218	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP440551	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400453	19	126540	0.00015015015015015014
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_MN_37607	15	126540	0.00011853959222380275
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400423	16	126540	0.0001264422317053896
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400551	15	126540	0.00011853959222380275
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP420882	27	126540	0.00021337126600284495
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400287	21	126540	0.00016595542911332386
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_CIP400786	I_batatas_CIP400033	28	126540	0.0002212739054844318
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP441416	57	126540	0.00045045045045045046
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP441427	35	126540	0.00027659238185553974
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP400433	68	126540	0.0005373794847479058
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	I_batatas_CIP420068	20	126539	0.00015805403867582326
../data/fasta/chloroplast.aligned.gblocks.subset.nex	I_batatas_MN_37607	Banks_and_Solander	15	126492	0.00011858457451854663
